scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_sLCOE,hydrogen_sLCOE,infra_sLCOE,turbine_turbine_cLCOE,turbine_foundation_cLCOE,infra_development_cLCOE,infra_infield_cLCOE,infra_offshore-platform_cLCOE,infra_offshore-substation-converter_cLCOE,infra_export_cLCOE,infra_onshore-substation_cLCOE,hydrogen_stack_cLCOE,hydrogen_bop_cLCOE,hydrogen_electrical-bop_cLCOE,hydrogen_compressor_cLCOE
electricity_nt66_tc15_A300_ee315913,electricity,66,15.0,300.0,990.0,,,,0.05344888001693149,0.6298635359346694,208206.62813657016,,,4887219.046918111,,,,,,88.17173890761985,4421487211.9004545,365840250.2515716,65074351.53763884,430914601.78921044,28.26919355259678,,59.90254535502307,22.466163798642672,5.803029753954107,1.2971895910584752,8.306363762923967,15.297004956273838,20.396006608365116,11.546579445146905,3.0594009912547677,,,,
electricity_nt66_tc15_A325_e1c91f83,electricity,66,15.0,325.0,990.0,,,,0.05107965129087044,0.6314400918663358,216708.32932769335,,,4899451.814395813,,,,,,88.2882847552753,4440190954.5209255,367387824.9821955,65176371.95193231,432564196.9341278,28.198612090708533,,60.08967266456678,22.41007112373213,5.788540966976402,1.2939508167541154,8.62231448293554,15.25881196819596,20.345082624261277,11.517750378780688,3.051762393639192,,,,
electricity_nt133_tc15_A50_3d1b8e9b,electricity,133,15.0,50.0,1995.0,,,,0.19991492829297763,0.5324006296912341,170000.00000000003,,,8324566.053600817,,,,,,90.88773297625102,7654371815.0,633333800.6228348,123267136.0,756600936.6228348,33.444239574597425,,57.44349340165358,26.578889242312112,6.86535033228532,0.8081751073233275,4.009957848845086,18.097322004590108,24.129762672786814,6.778811367190227,3.619464400918022,,,,
electricity_nt133_tc15_A75_10e524f0,electricity,133,15.0,75.0,1995.0,,,,0.16702668286026778,0.5542854556891205,208206.62813657016,,,8666755.129704319,,,,,,88.15458640152664,7738426396.9004545,640288598.3647548,123725615.53763884,764014213.9023936,32.123762271414854,,56.03082413011178,25.52947623622498,6.594286035189882,0.7762659684165435,4.707002292542741,17.382786309970854,23.177048413294475,6.511163883892994,3.476557261994171,,,,
electricity_nt133_tc15_A100_501c609d,electricity,133,15.0,100.0,1995.0,,,,0.14727933892898015,0.5674259312654437,240416.30560342618,,,8872218.366992882,,,,,,86.81750875417794,7809287687.327538,646151764.0781417,124112131.66724111,770263895.7453828,31.37983872071328,,55.43767003346465,24.938263462056746,6.441575258656539,0.7582891657421226,5.302407601060764,16.980234952395055,22.640313269860076,6.360378053927624,3.3960469904790114,,,,
electricity_nt133_tc15_A125_5f30a216,electricity,133,15.0,125.0,1995.0,,,,0.1339689160332087,0.5762830863127762,268793.60111431225,,,9010708.008301657,,,,,,86.0942309157768,7871717737.451487,651317316.7679904,124452659.21337175,775769975.9813621,30.897547805864527,,55.19668310991227,24.554976026869404,6.342571778995127,0.7466346770520879,5.83197217077484,16.719258051830817,22.29234406910776,6.262622530780596,3.3438516103661637,,,,
electricity_nt133_tc15_A150_33bd84af,electricity,133,15.0,150.0,1995.0,,,,0.12390330405546612,0.5829810467480888,294448.63728670916,,,9115436.686215691,,,,,,85.65117392526125,7928158817.03076,655987333.3683267,124760519.64744051,780747853.0157672,30.542561046164124,,55.108612879097116,24.272860066435648,6.269700979728483,0.7380564744597006,6.311060825510642,16.527167880866255,22.03622384115501,6.190670280932258,3.3054335761732516,,,,
electricity_nt133_tc15_A175_c3932e2a,electricity,133,15.0,175.0,1995.0,,,,0.11588358610864546,0.5883176078661756,318040.87787578505,,,9198878.652751977,,,,,,85.3718711841718,7980061746.326727,660281856.8470601,125043626.53450942,785325483.3815695,30.265513000097766,,55.106358184074026,24.052683754315524,6.212829245782246,0.7313616493654125,6.7514430930144895,16.377251848563528,21.83633579808471,6.134515425333181,3.2754503697127064,,,,
electricity_nt133_tc15_A200_d5fea3f9,electricity,133,15.0,200.0,1995.0,,,,0.10931753704434866,0.5926868540626541,340000.00000000006,,,9267195.774367934,,,,,,85.20228309221112,8028371815.0,664279101.8386394,125307136.0,789586237.8386394,30.042397746817382,,55.15988534539374,23.875369045395843,6.167028701421541,0.725970102239243,7.161439319565589,16.25651988891635,21.675359851888473,6.08929220500081,3.251303977783271,,,,
electricity_nt133_tc15_A225_fec756a5,electricity,133,15.0,225.0,1995.0,,,,0.1037841879182213,0.596368910712913,360624.4584051393,,,9324768.065024232,,,,,,85.10539033042393,8073745623.491306,668033396.4136975,125554629.50086167,793588025.9145591,29.856912205189875,,55.24847812523405,23.727959514496767,6.1289526906931115,0.7214878715346885,7.54638054114512,16.156150090806833,21.541533454409112,6.051696149176924,3.2312300181613667,,,,
electricity_nt133_tc15_A250_782a212b,electricity,133,15.0,250.0,1995.0,,,,0.09883434743332886,0.5996626831931385,380131.55617496424,,,9376269.181003513,,,,,,85.04160831894283,8116661238.584921,671584296.5097761,125788714.67409956,797373011.1838757,29.69291688161512,,55.348691437327716,23.59762874312945,6.095288138485671,0.7175249487738068,7.908607583082479,16.06740906348105,21.423212084641406,6.018455944652765,3.213481812696211,,,,
electricity_nt133_tc15_A275_9429f044,electricity,133,15.0,275.0,1995.0,,,,0.09442380476302625,0.602597590714834,398685.33958499157,,,9422159.118323332,,,,,,85.00949874450107,8157479562.086982,674961663.6645768,126011360.0750199,800973023.7395966,29.548299700199657,,55.46119904430142,23.482698217087638,6.065601483112022,0.7140302959547303,8.25216865107071,15.989153922004919,21.31887189600656,5.989143494863512,3.197830784400984,,,,
electricity_nt133_tc15_A300_7297991b,electricity,133,15.0,300.0,1995.0,,,,0.09047155110015204,0.6052275389706167,416413.2562731403,,,9463280.741311481,,,,,,85.00358537247375,8196480978.800909,678188697.3224795,126224095.07527769,804412792.3977572,29.419900884458293,,55.58368448801544,23.380656790945427,6.039244093512871,0.7109275575456088,8.57979563105892,15.919674850480611,21.22623313397415,5.963118344860029,3.183934970096123,,,,
electricity_nt133_tc15_A325_059ff534,electricity,133,15.0,325.0,1995.0,,,,0.08691217180771105,0.6075960568240525,433416.6586553867,,,9500314.663174974,,,,,,85.01949791394144,8233888464.041851,681283846.7837273,126428135.90386464,807711982.6875919,29.305216860905897,,55.714281053035535,23.289514818556942,6.015702042348961,0.7081562350631228,8.893621742565115,15.857617117088875,21.143489489451838,5.939873045448809,3.1715234234177756,,,,
electricity_nt200_tc15_A50_457b3c04,electricity,200,15.0,50.0,3000.0,,,,0.262823585469372,0.4905393203403621,250000.00000000006,,,11533874.536962146,,,,,,100.71669348354521,11771311000.0,973975306.4168835,187678400.0,1161653706.4168835,36.2982812401371,,64.41841224340813,28.847060332048596,7.4512209080885,0.6169448460610039,4.257291909057111,19.641698904551653,26.188931872735537,9.785204930092489,3.928339780910331,,,,
electricity_nt200_tc15_A75_49e77736,electricity,200,15.0,75.0,3000.0,,,,0.21729339526662605,0.5208364759693075,306186.2178478973,,,12246240.655968897,,,,,,95.74820695669284,11894920679.265373,984202950.155001,188352634.61417478,1172555584.7691758,34.18680340297335,,61.561403553719494,27.1690214145724,7.017781988400945,0.5810570484930634,4.8998668884833965,18.49913759023396,24.66551678697861,9.215997721483683,3.6998275180467917,,,,
electricity_nt200_tc15_A100_8aa6b22c,electricity,200,15.0,100.0,3000.0,,,,0.19084460713814055,0.538436293728852,353553.3905932738,,,12660058.838313866,,,,,,93.3444550656763,11999128459.3052,992825252.6746876,188921040.68711928,1181746293.3618069,33.06934249500434,,60.27511257067198,26.280950102941173,6.788392392063167,0.5620640900307822,5.46566635865874,17.894457976157245,23.859277301542992,8.914755249050776,3.578891595231449,,,,
electricity_nt200_tc15_A125_6557bfbf,electricity,200,15.0,125.0,3000.0,,,,0.17268877379871672,0.5505177303714018,395284.70752104744,,,12944125.311037686,,,,,,91.92150428000129,12090937356.546305,1000421653.6891711,189421816.49025255,1189843470.1794236,32.34361624837712,,59.57788803162418,25.704199135519126,6.639417112857993,0.5497292617080356,5.971267478608226,17.501753530206226,23.335671373608303,8.719115681452138,3.5003507060412455,,,,
electricity_nt200_tc15_A150_b6bfc38f,electricity,200,15.0,150.0,3000.0,,,,0.1592964384045905,0.5594293924546059,433012.7018922193,,,13153662.01507226,,,,,,91.01373261766784,12173938944.162882,1007289325.160254,189874552.42270663,1197163877.5829606,31.828385224691218,,59.185347392976624,25.294733455122785,6.533651769568429,0.5409721218729333,6.432675692549415,17.2229521024865,22.963936136648666,8.58022091892181,3.4445904204973,,,,
electricity_nt200_tc15_A175_03a2dd7a,electricity,200,15.0,175.0,3000.0,,,,0.14894842293495658,0.566315272652737,467707.17334674275,,,13315567.238544842,,,,,,90.41264749574421,12250266781.362835,1013604800.8642739,190290886.08016092,1203895686.944435,31.44138092136285,,58.97126657438134,24.987172432797266,6.454208488565584,0.5343943914078926,6.860019527325999,17.013536622165184,22.684715496220242,8.475893212828984,3.402707324433037,,,,
electricity_nt200_tc15_A200_b32d36cf,electricity,200,15.0,200.0,3000.0,,,,0.14055492220723298,0.5719005600562623,500000.0000000001,,,13446892.091607463,,,,,,89.99562828928852,12321311000.0,1019483102.3224785,190678400.0,1210161502.3224785,31.13431853836352,,58.861309750924995,24.743143052191506,6.391175486172012,0.5291753962340613,7.25899084984888,16.847379254220225,22.4631723389603,8.393116060817485,3.3694758508440454,,,,
electricity_nt200_tc15_A225_a3254e99,electricity,200,15.0,225.0,3000.0,,,,0.13345905432566008,0.5766223636018465,530330.0858899107,,,13557914.159410639,,,,,,89.69274111703979,12388037188.957806,1025004123.7563876,191042361.03067893,1216046484.7870665,30.879368080414746,,58.81337303662504,24.540528190251454,6.338839890163294,0.5248421229864436,7.633611475894652,16.70942065233827,22.279227536451028,8.324387118486984,3.3418841304676543,,,,
electricity_nt200_tc15_A250_3ae5e7d4,electricity,200,15.0,250.0,3000.0,,,,0.12733702219305276,0.5806961476001357,559016.9943749474,,,13653699.57676383,,,,,,89.47118198454085,12451148387.624884,1030226035.6623856,191386603.93249938,1221612639.5948849,30.66273865023313,,58.808443334307725,24.36836791079347,6.2943707394396595,0.5211601742580312,7.987725474046196,16.59219829645474,22.12293106193965,8.265988668318156,3.3184396592909478,,,,
electricity_nt200_tc15_A275_46be5e3d,electricity,200,15.0,275.0,3000.0,,,,0.12204322198007922,0.5842188012109991,586301.9699779288,,,13736526.463621104,,,,,,89.3171049431963,12511175333.951443,1035192752.066504,191714023.63973516,1226906775.7062392,30.477852085813588,,58.839252857382704,24.221434400550617,6.2564176852629725,0.5180177441173325,8.324967766669221,16.49215261644579,21.989536821927715,8.216147384933489,3.2984305232891575,,,,
electricity_nt200_tc15_A300_a11adb59,electricity,200,15.0,300.0,3000.0,,,,0.11735847435264701,0.5873361729443175,612372.4356957946,,,13809824.103517164,,,,,,89.20933748267653,12568530358.53075,1039938389.798714,192026869.22834954,1231965259.0270636,30.31608647531444,,58.893251007362096,24.092875632303492,6.2232108430109445,0.5152682899763191,8.647077794861666,16.40461812979847,21.87282417306463,8.172538993701307,3.2809236259596943,,,,
electricity_nt200_tc15_A325_007f13f2,electricity,200,15.0,325.0,3000.0,,,,0.11310746897976642,0.5901649195581166,637377.439199098,,,13876335.404828906,,,,,,89.13138615998602,12623541366.238016,1044490080.182902,192326929.27038917,1236817009.4532912,30.170777047189,,58.96060911279703,23.97739496223488,6.193382084954119,0.5127985338417799,8.955273143617744,16.325988400298318,21.76798453373109,8.133366821248421,3.265197680059664,,,,
electricity_nt267_tc15_A50_e9888056,electricity,267,15.0,50.0,4005.0,,,,0.3197382875485123,0.4526665686828744,335000.00000000006,,,14208920.516031567,,,,,,106.35895720810517,15275250185.0,1263896305.137969,247349664.0,1511245969.137969,39.335209270853774,,67.0237479372514,31.2605753287119,8.074633942141862,0.5281063983101845,4.630551515267363,21.28503913819806,28.38005218426408,7.942990873572107,4.257007827639612,,,,
electricity_nt267_tc15_A75_07fcfbed,electricity,267,15.0,75.0,4005.0,,,,0.26120968809083256,0.49161325611416445,410289.5319161824,,,15431432.67919866,,,,,,98.8796385825452,15440887155.2156,1277601347.7470465,248253138.38299417,1525854486.1300406,36.218987156288655,,62.66065142625656,28.784043540547696,7.43494361574095,0.4862686435921246,5.2103817635985425,19.598791348969065,26.131721798625424,7.3137296016775935,3.9197582697938134,,,,
electricity_nt267_tc15_A100_e189e46b,electricity,267,15.0,100.0,4005.0,,,,0.2284434818380432,0.5134168735774408,473761.5433949869,,,16115834.596484255,,,,,,95.44464026577472,15580525580.468971,1289155233.1234267,249014802.52073985,1538170035.6441665,34.68085122522654,,60.7637890405482,27.561652328448726,7.119198896777808,0.4656179481535577,5.753298371047329,18.76647637977467,25.021968506366232,7.0031325592514735,3.7532952759549345,,,,
electricity_nt267_tc15_A125_58caf90b,electricity,267,15.0,125.0,4005.0,,,,0.20638930042434966,0.5280923880785722,529681.5080782035,,,16576489.8193455,,,,,,93.44681952942759,15703549502.772047,1299334410.4828343,249685842.09693843,1549020252.5797727,33.717081728530694,,59.729737800896906,26.795723037377197,6.921358691153491,0.4526785778759882,6.247970649778771,18.244962147674915,24.326616196899888,6.80851779913236,3.6489924295349834,,,,
electricity_nt267_tc15_A150_7421c841,electricity,267,15.0,150.0,4005.0,,,,0.1899811006719092,0.5390108968587206,580237.020535574,,,16919214.982067663,,,,,,92.13368351620832,15814771630.178263,1308537090.2540855,250292508.24642688,1558829598.5005124,33.03408950139872,,59.099594014809625,26.252933756197393,6.781155745201318,0.44350886524878774,6.701183707904576,17.8753819025188,23.833842536691733,6.670600621941956,3.57507638050376,,,,
electricity_nt267_tc15_A175_60587fed,electricity,267,15.0,175.0,4005.0,,,,0.17718602589573662,0.5475251237936724,626727.6122846353,,,17186471.241186146,,,,,,91.22583694130574,15917050932.0262,1316999827.697472,250850395.34741563,1567850223.0448878,32.52039666360593,,58.70544027769981,25.84469050671912,6.675706156886804,0.43661213126838666,7.121845468744085,17.597412816803697,23.4632170890716,6.566870208451292,3.51948256336074,,,,
electricity_nt267_tc15_A200_0350799c,electricity,267,15.0,200.0,4005.0,,,,0.16689778095010377,0.5543712308904917,670000.0000000001,,,17401366.261743966,,,,,,90.58176191123367,16012250185.0,1324876751.6514664,251369664.0,1576246415.6514664,32.118791915768526,,58.46296999546516,25.525526182825665,6.593265732942851,0.43122026884141246,7.516397446726263,17.38009675482613,23.17346233976818,6.485773834337951,3.4760193509652266,,,,
electricity_nt267_tc15_A225_96a0511e,electricity,267,15.0,225.0,4005.0,,,,0.15840895787594067,0.5600199486454417,710642.3150924803,,,17578675.979647633,,,,,,90.11670127989744,16101663278.203455,1332274920.3729043,251857371.78110975,1584132292.154014,31.794821331147414,,58.321879948750016,25.268059474180514,6.526761856966895,0.4268707066610106,7.889186967347947,17.204790033415225,22.93972004455364,6.420354190089152,3.4409580066830454,,,,
electricity_nt267_tc15_A250_89dc20cd,electricity,267,15.0,250.0,4005.0,,,,0.15119851360022407,0.5648179947639059,749082.7724624296,,,17729283.646849304,,,,,,89.77186959718672,16186232284.417345,1339272282.3269417,252318657.26954916,1591590939.5964909,31.524728981949256,,58.247140615237484,25.053411010772592,6.471317971176658,0.423244502545405,8.242865972214066,17.05863786262023,22.744850483493643,6.365814221840089,3.4117275725240463,,,,
electricity_nt267_tc15_A275_b935e085,electricity,267,15.0,275.0,4005.0,,,,0.1449295024765268,0.5689895829959882,785644.6397704246,,,17860227.192752726,,,,,,89.51090401775043,16266668392.494932,1345927682.3084605,252757399.67724508,1598685081.9857056,31.293603154041765,,58.21730086370867,24.869730118064933,6.423873035976827,0.420141454899409,8.579636172586822,16.93357122679825,22.578094969064335,6.31914279500021,3.38671424535965,,,,
electricity_nt267_tc15_A300_6b294539,electricity,267,15.0,300.0,4005.0,,,,0.13937132902855787,0.5726881584953638,820579.0638323647,,,17976323.164774876,,,,,,89.3098902884413,16343524125.431202,1352286836.8696218,253176612.76598838,1605463449.63561,31.09150057483564,,58.21838971360567,24.709114653738894,6.382385921096739,0.41742806739818034,8.901298527888832,16.824209629692913,22.432279506257217,6.27833205642994,3.364841925938583,,,,
electricity_nt267_tc15_A325_0e4788db,electricity,267,15.0,325.0,4005.0,,,,0.13439237049998587,0.5760013069961384,854085.7685267915,,,18080320.824337613,,,,,,89.15576282456874,16417238875.758942,1358386101.984434,253578693.2223215,1611964795.2067554,30.912662858210393,,58.24309996635835,24.566988298857115,6.34567455935327,0.41502702913857314,9.209679745863141,16.727437097696374,22.303249463595165,6.242219210525817,3.3454874195392748,,,,
electricity_nt333_tc15_A50_0867f737,electricity,333,15.0,50.0,4995.0,,,,0.3772315752690967,0.41440880876722996,420000.00000000006,,,16223502.276408467,,,,,,117.87203689238065,19353682815.0,1601351722.8484404,310945536.0,1912297258.8484404,42.96659200374648,,74.90544488863418,34.14651684455101,8.820075159195463,0.4860903144613683,5.084243113837375,23.25005025745174,31.00006700993565,10.434984141457704,4.650010051490347,,,,
electricity_nt333_tc15_A75_36dc6751,electricity,333,15.0,75.0,4995.0,,,,0.30560878733677843,0.462068762369478,514392.8459844675,,,18089320.15817531,,,,,,106.72664299148737,19561347076.16583,1618534164.328478,312078250.1518136,1930612414.4802918,38.534814856890065,,68.1918281345973,30.624483889662862,7.9103309672272,0.43595266456932424,5.572314740499001,20.851930309161375,27.8025737455485,9.358670612986819,4.170386061832275,,,,
electricity_nt333_tc15_A100_8ea2a3ec,electricity,333,15.0,100.0,4995.0,,,,0.2652524623189685,0.48892307275632874,593969.6961967,,,19140627.3612931,,,,,,101.67131767328031,19736416146.63274,1633019632.5615516,313033172.3543604,1946052804.915912,36.41827355105055,,65.25304412222977,28.942420919769056,7.475852631281483,0.41200777667045857,6.0729344762069175,19.706629054445838,26.27550540592778,8.844641598089622,3.941325810889167,,,,
electricity_nt333_tc15_A125_cce99eeb,electricity,333,15.0,125.0,4995.0,,,,0.23892933967574836,0.5064392689288051,664078.3086353597,,,19826360.971356887,,,,,,98.84093529824358,19890655093.99779,1645781586.2658834,313874475.70362437,1959656061.9695077,35.1586760772362,,63.682259221007385,27.941390483070585,7.21728559416561,0.39775767901114756,6.549009827865346,19.02503660774238,25.36671547698984,8.5387323078502,3.8050073215484757,,,,
electricity_nt333_tc15_A150_1745ad5c,electricity,333,15.0,150.0,4995.0,,,,0.21976525420035342,0.5191916268159337,727461.3391789284,,,20325597.239588857,,,,,,97.01827322282108,20030097761.19364,1657319274.3373027,314635072.07014716,1971954346.4074497,34.29511049370744,,62.72316272911367,27.255095495053663,7.040014998653778,0.3879879754698728,6.993217252839726,18.557744642489503,24.743659523319337,8.329004406497319,3.7115489284979004,,,,
electricity_nt333_tc15_A175_37c8c07c,electricity,333,15.0,175.0,4995.0,,,,0.20476507285983547,0.5291731978682914,785748.0512225277,,,20716361.232207116,,,,,,95.7341766686036,20158328527.689564,1667929273.5200562,315334512.61467034,1983263786.1347265,33.64821627548099,,62.08596039312261,26.740994113278113,6.907222162202871,0.3806695217760467,7.40722539530134,18.207697725021426,24.276930300028564,8.171897905990946,3.6415395450042847,,,,
electricity_nt333_tc15_A200_8b86df85,electricity,333,15.0,200.0,4995.0,,,,0.1925800836014806,0.537281455581547,840000.0000000001,,,21033787.731561754,,,,,,94.78988670110543,20277682815.0,1677804819.96984,315985536.0,1993790355.96984,33.14042207130982,,61.64946462979561,26.33743864058006,6.8029834307297525,0.3749247365167061,7.79590100201031,17.932920503537513,23.910560671383347,8.04857361564024,3.586584100707502,,,,
electricity_nt333_tc15_A225_29aa438e,electricity,333,15.0,225.0,4995.0,,,,0.18250373100286488,0.5439865631484813,890954.54429505,,,21296282.942991544,,,,,,94.08576754328594,20389782812.449112,1687080135.9788072,316596990.53154063,2003677126.5103478,32.731937542729504,,61.35383000055644,26.012806800226283,6.719130742503217,0.3703034630181494,8.164058387958232,17.711881659729382,23.615842212972506,7.949367944932293,3.5423763319458756,,,,
electricity_nt333_tc15_A250_5cabbb33,electricity,333,15.0,250.0,4995.0,,,,0.17400015521352075,0.5496450978030708,939148.5505499117,,,21517806.34671203,,,,,,93.55174194580844,20495809626.209805,1695852947.9808838,317175318.606599,2013028266.587483,32.39496591569654,,61.15677603011191,25.745007870825187,6.649958044871346,0.36649123038553266,8.514587152523234,17.529539823933593,23.37271976524479,7.867530093238037,3.505907964786718,,,,
electricity_nt333_tc15_A275_bf56a0b4,electricity,333,15.0,275.0,4995.0,,,,0.16670355735460018,0.5545004731026059,984987.3095629204,,,21707887.229546428,,,,,,93.14229403691282,20596654896.038425,1704197031.539803,317725383.71475506,2021922415.254558,32.11130571166412,,61.03098832524869,25.51957672808347,6.591728983580646,0.36328212136971244,8.849750512606024,17.37604582563795,23.168061100850597,7.798639599656819,3.4752091651275894,,,,
electricity_nt333_tc15_A300_8a1b7426,electricity,333,15.0,300.0,4995.0,,,,0.1603410998272693,0.5587342433774437,1028785.691968935,,,21873633.179532267,,,,,,92.8250305090359,20693011337.331657,1712169702.9299154,318250964.30362725,2030420667.2335427,31.86798450266416,,60.95704600637174,25.32620389178709,6.541780610877062,0.360529376097581,9.171207931930155,17.24438003428406,22.99250671237874,7.739545944824396,3.4488760068568114,,,,
electricity_nt333_tc15_A325_cbd54e45,electricity,333,15.0,325.0,4995.0,,,,0.15468310310887623,0.5624992442782061,1070794.0978544848,,,22021027.490154907,,,,,,92.5738641787266,20785429830.279865,1719816542.7753513,318755065.1742538,2038571607.949605,31.654681122120124,,60.91918305660649,25.156686898768157,6.497994223351963,0.3581162289874895,9.479965406957085,17.1289574679027,22.838609957203598,7.687742501975072,3.42579149358054,,,,
electricity_nt400_tc15_A50_5800fd54,electricity,400,15.0,50.0,6000.0,,,,0.42542967825025124,0.38233634387003945,500000.0000000001,,,17979473.768007364,,,,,,125.75002999667815,22846622000.0,1890362565.651414,370556800.0,2260919365.651414,46.57086487993551,,79.17916511674264,37.01091354765504,9.559951332280473,0.46019949287009637,5.462125463723268,25.200391711241192,33.60052228165492,9.41584782500493,5.040078342248238,,,,
