scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_LCOE,hydrogen_LCOE,infra_LCOE
hydrogen_central_nt150_tc15_A200_c8f4d2b1,hydrogen_central,150,15.0,200,2250.0,1.0,110.0,4.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,18,,8342523.393263485,211524426.8068835,0.5733481125985473,,,77.16578663093496,6711992725.7071,555359991.0569406,88397389.07121298,643757380.1281536,40.25715700743235,8.160203471905415,28.748426151597183
hydrogen_central_nt150_tc15_A200_6738f559,hydrogen_central,150,15.0,200,2250.0,1.0,110.0,5.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,10,,8342523.393263485,211524426.8068835,0.5733481125985473,,,75.02731951620498,6494770277.7071,537386691.3665811,88530476.83121297,625917168.1977941,40.25715700743235,8.160203471905415,26.609959036867206
hydrogen_central_nt150_tc15_A200_a700e986,hydrogen_central,150,15.0,200,2250.0,1.0,110.0,6.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,6,,8342523.393263485,211524426.8068835,0.5733481125985473,,,73.75095635459316,6366465013.7071,526770528.15253466,88498550.51121297,615269078.6637477,40.25715700743235,8.160203471905415,25.33359587525538
hydrogen_central_nt150_tc15_A200_5d84a68b,hydrogen_central,150,15.0,200,2250.0,1.0,110.0,7.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,4,,8342523.393263485,211524426.8068835,0.5733481125985473,,,73.04373157237163,6295747701.7071,520919275.422556,88449763.95121297,609369039.3737689,40.25715700743235,8.160203471905415,24.626371093033864
hydrogen_central_nt150_tc15_A200_133a8539,hydrogen_central,150,15.0,200,2250.0,1.0,110.0,8.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,3,,8342523.393263485,211524426.8068835,0.5733481125985473,,,72.69011918126087,6260389045.7071,517993649.05756664,88425370.67121297,606419019.7287796,40.25715700743235,8.160203471905415,24.272758701923106
hydrogen_central_nt150_tc15_A200_c10c8659,hydrogen_central,150,15.0,200,2250.0,1.0,120.0,4.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,15,,8333788.966746652,211302965.68830255,0.5733481125985473,,,76.2151957174602,6608337127.344332,546783376.8482766,88377980.32032993,635161357.1686065,40.299349482075165,8.191304417646618,27.724541817738416
hydrogen_central_nt150_tc15_A200_884063b2,hydrogen_central,150,15.0,200,2250.0,1.0,120.0,5.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,9,,8333788.966746652,211302965.68830255,0.5733481125985473,,,74.74633040370804,6458400991.344332,534377443.9828919,88542699.64032994,622920143.6232219,40.299349482075165,8.191304417646618,26.255676503986255
hydrogen_central_nt150_tc15_A200_12c66936,hydrogen_central,150,15.0,200,2250.0,1.0,120.0,6.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,6,,8333788.966746652,211302965.68830255,0.5733481125985473,,,73.90219668272108,6373013383.344332,527312349.732472,88572961.60032994,615885311.3328019,40.299349482075165,8.191304417646618,25.411542782999298
hydrogen_central_nt150_tc15_A200_98e766ac,hydrogen_central,150,15.0,200,2250.0,1.0,120.0,7.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,4,,8333788.966746652,211302965.68830255,0.5733481125985473,,,73.19317278324861,6302195591.344332,521452783.1418886,88523672.64032994,609976455.7822186,40.299349482075165,8.191304417646618,24.70251888352682
hydrogen_central_nt150_tc15_A200_549ee13f,hydrogen_central,150,15.0,200,2250.0,1.0,120.0,8.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,3,,8333788.966746652,211302965.68830255,0.5733481125985473,,,72.83866083351236,6266786695.344332,518522999.8465969,88499028.16032994,607022028.0069268,40.299349482075165,8.191304417646618,24.348006933790575
hydrogen_central_nt150_tc15_A200_352b73b7,hydrogen_central,150,15.0,200,2250.0,1.0,130.0,4.0,0.11633680565513049,0.5880160219717878,179133.71790059205,,14,,8325582.719677138,211094896.543538,0.5733481125985473,,,75.9638310083925,6575179518.489906,544039868.3092498,88403290.45469719,632443158.763947,40.33907119642544,8.220339672284187,27.404420139682873
