scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_sLCOE,hydrogen_sLCOE,infra_sLCOE,turbine_turbine_cLCOE,turbine_foundation_cLCOE,infra_development_cLCOE,infra_infield_cLCOE,infra_offshore-platform_cLCOE,infra_offshore-substation-converter_cLCOE,infra_export_cLCOE,infra_onshore-substation_cLCOE,hydrogen_stack_cLCOE,hydrogen_bop_cLCOE,hydrogen_electrical-bop_cLCOE,hydrogen_compressor_cLCOE
hydrogen_central_nt267_tc15_A200_dc2e37e8,hydrogen_central,267,15.0,200.0,4005.0,1.6,150.0,8.0,0.16689778095010377,0.5543712308904917,670000.0000000001,,4.0,,14748963.226575777,373959513.8584122,0.3371028743836758,,,72.27049564159921,10726258567.879826,887506155.8867551,178408726.69759652,1065914882.5843517,37.89492545509518,9.112538585666396,25.26303160083763,30.115949393021065,7.778976062074113,0.5087694451686051,2.2804264153482623,20.505673832742563,,1.9681619075781975,,4.921361719858215,1.0750171174521306,2.734089844365676,0.38206990399037577
hydrogen_central_nt267_tc15_A250_ea7f89f6,hydrogen_central,267,15.0,250.0,4005.0,1.6,150.0,8.0,0.15119851360022407,0.5648179947639059,749082.7724624296,,4.0,,15012275.245806139,380635782.09447616,0.3435151601637321,,,71.2404500687793,10757891676.864798,890123525.1004779,179357719.96714568,1069481245.0676236,37.23025676385515,8.952706655061691,25.057486649862458,29.587722237851427,7.642534526003716,0.4998457405511134,2.4779913247692313,20.146008805678328,,1.9336407788637826,,4.835042113362798,1.0561615527047015,2.6861345074237777,0.37536848157041575
hydrogen_central_nt267_tc15_A300_e8416f21,hydrogen_central,267,15.0,300.0,4005.0,1.6,150.0,8.0,0.13937132902855787,0.5726881584953638,820579.0638323647,,4.0,,15208212.814832993,385603773.1955627,0.34829161634887973,,,70.5346181217261,10786490193.412771,892489807.7446015,180215675.4635849,1072705483.2081864,36.75059448575759,8.837362952316262,24.946660683652265,29.206523839399765,7.544070646357815,0.4934058938390467,2.6580720862408738,19.88645431107471,,1.9087283924976322,,4.77274903465793,1.0425543176103353,2.651527241476629,0.3705323585713692
hydrogen_central_nt333_tc15_A50_fbb50283,hydrogen_central,333,15.0,50.0,4995.0,1.6,150.0,8.0,0.3772315752690967,0.41440880876722996,420000.00000000006,,5.0,,13970998.57904825,354234243.8906757,0.2514922048839198,,,93.57521565833859,13175860012.609528,1090189724.2445915,217149480.7521906,1307339204.996782,49.893971374935276,11.860058199149462,31.82118608425387,39.65186100510877,10.242110369826499,0.564461250109249,1.6609392904408435,26.998588622294132,,2.5971969214096413,,6.479661269350591,1.2957141667303054,3.599811816305884,0.48487094676268117
hydrogen_central_nt333_tc15_A100_e6aa2bbe,hydrogen_central,333,15.0,100.0,4995.0,1.6,150.0,8.0,0.2652524623189685,0.48892307275632874,593969.6961967,,5.0,,16332606.442536576,414112739.4152276,0.2970381852779857,,,80.52509241218849,13245447891.088207,1095947526.0106118,219237117.106551,1315184643.1171627,42.67956897356273,10.145156979733892,27.700366458891864,33.91841318824779,8.761155785314939,0.4828431610686229,1.9011306429418062,23.0947365691742,,2.221656085707236,,5.5427367766018065,1.1083608024188907,3.0792982092232264,0.41476119148996804
hydrogen_central_nt333_tc15_A150_6be715db,hydrogen_central,333,15.0,150.0,4995.0,1.6,150.0,8.0,0.21976525420035342,0.5191916268159337,727461.3391789284,,5.0,,17287403.27675651,438321584.0962605,0.3155663600828701,,,76.42585982221247,13298844548.2811,1100365642.697112,220839016.82233772,1321204659.5194497,40.3223429235047,9.584832007160475,26.518684891547306,32.04507263990496,8.277270283599737,0.4561753547918456,2.1443610932096697,21.819196164963294,,2.0989522785824963,,5.23660707959119,1.0471451664797506,2.9092261553284393,0.39185360576109446
hydrogen_central_nt333_tc15_A200_961c3dea,hydrogen_central,333,15.0,200.0,4995.0,1.6,150.0,8.0,0.1925800836014806,0.537281455581547,840000.0000000001,,5.0,,17854486.155066192,452699953.2217595,0.3265961969144118,,,74.28271844907916,13343860012.609528,1104090287.3575733,222189480.7521906,1326279768.1097639,39.041650212067424,9.280404645010204,25.960663592001538,31.027277343504128,8.014372868563289,0.44168660216336986,2.3605016248343524,21.126188678992044,,2.032286686011775,,5.070285282958089,1.0138864050761405,2.816825157198939,0.37940779977703504
hydrogen_central_nt333_tc15_A250_b3b8eb41,hydrogen_central,333,15.0,250.0,4995.0,1.6,150.0,8.0,0.17400015521352075,0.5496450978030708,939148.5505499117,,5.0,,18245344.906247888,462610164.96571726,0.33420981094983543,,,72.93646874720652,13383519432.829493,1107371765.1777632,223379263.3587895,1330751028.5365527,38.20528506115511,9.08159627012619,25.64958741592522,30.36259915093692,7.842685910218181,0.43222462297786574,2.554997137403612,20.673615391573833,,1.9887502639699126,,4.961667693977719,0.9921665430420468,2.756482052209844,0.3712799808965783
hydrogen_central_nt333_tc15_A300_a0cd169a,hydrogen_central,333,15.0,300.0,4995.0,1.6,150.0,8.0,0.1603410998272693,0.5587342433774437,1028785.691968935,,5.0,,18530086.384157445,469829776.4745803,0.3397683855285131,,,72.03384427245773,13419374289.397102,1110338447.895769,224454909.05581778,1334793356.9515867,37.61820580492616,8.942044457461973,25.473594010069593,29.896034064505116,7.722171740421043,0.4255828688389945,2.7338853889397225,20.355935501783176,,1.9581902505077,,4.885424520427961,0.9769204744624774,2.71412473357109,0.36557472900044524
hydrogen_decentral_nt66_tc15_A50_f9eb07f3,hydrogen_decentral,66,15.0,50.0,990.0,1.6,150.0,8.0,0.121245570478824,0.5847495824698424,,77781.74593052024,1.0,,4222316.006663807,107056693.88092817,0.3685065852273163,0.8540546346944553,0.8529766234620305,53.64858045256427,2355341421.3277287,194884357.61777532,31636902.361877806,226521259.97965312,32.720843478607534,12.808516772642163,8.119220201314569,26.00399009799907,6.716853380608466,1.501462625459449,3.017774581351916,,,3.5999829945032036,,4.336133497473339,8.780670332383512,-1.2044815270759275,0.8961944698612393
