scenario_id,carrier,num_turbines,turbine_capacity_MW,farm_area_km2,farm_capacity_MW,stack_overplant_factor,compressor_outlet_pressure_bar,export_pipeline_diameter_inch,wake_loss_frac,farm_cf,infield_horizontal_cable_length_m,infield_horizontal_pipeline_length_m,num_export_pipelines,yield_el_MWh_year,yield_h2_MWh_year,yield_h2_kg_year,stack_sp_expected,stack_eff1,stack_eff2,total_LCOE,total_capex_EUR,total_annual_capex_EUR_per_year,total_annual_opex_EUR_per_year,total_annual_cost_EUR_per_year,turbine_sLCOE,hydrogen_sLCOE,infra_sLCOE,turbine_turbine_cLCOE,turbine_foundation_cLCOE,infra_development_cLCOE,infra_infield_cLCOE,infra_offshore-platform_cLCOE,infra_offshore-substation-converter_cLCOE,infra_export_cLCOE,infra_onshore-substation_cLCOE,hydrogen_stack_cLCOE,hydrogen_bop_cLCOE,hydrogen_electrical-bop_cLCOE,hydrogen_compressor_cLCOE
electricity_nt200_tc15_A125_6557bfbf,electricity,200,15.0,125.0,3000.0,,,,0.17268877379871672,0.5505177303714018,395284.70752104744,,,12944125.311037686,,,,,,90.19451821617648,12021584883.008419,994683329.668607,172805816.49025255,1167489146.1588595,34.5944605253374,,55.60005769083909,24.15909666475228,10.435363860585118,0.5497292617080356,1.5750156237726787,17.501753530206226,23.335671373608303,9.137537195502592,3.5003507060412455,,,,
electricity_nt200_tc15_A150_b6bfc38f,electricity,200,15.0,150.0,3000.0,,,,0.1592964384045905,0.5594293924546059,433012.7018922193,,,13153662.01507226,,,,,,88.8870755757432,12036676080.756887,995931997.2088039,173258552.42270663,1169190549.6315105,34.043373746003454,,54.843701829739736,23.77424433376002,10.269129412243434,0.5409721218729333,1.679274033975956,17.2229521024865,22.963936136648666,8.991977014258385,3.4445904204973,,,,
electricity_nt200_tc15_A175_03a2dd7a,electricity,200,15.0,175.0,3000.0,,,,0.14894842293495658,0.566315272652737,467707.17334674275,,,13315567.238544842,,,,,,87.9237910503563,12050553869.338697,997080265.5186256,173674886.08016092,1170755151.5987866,33.629437190739615,,54.294353859616685,23.485171080417356,10.144266110322258,0.5343943914078926,1.7763572979762623,17.013536622165184,22.684715496220242,8.882642727414071,3.402707324433037,,,,
electricity_nt200_tc15_A200_b32d36cf,electricity,200,15.0,200.0,3000.0,,,,0.14055492220723298,0.5719005600562623,500000.0000000001,,,13446892.091607463,,,,,,87.17341074920515,12063471000.0,998149047.6019356,174062400.0,1172211447.6019356,33.301005842620974,,53.87240490658417,23.255810524812745,10.045195317808227,0.5291753962340613,1.867308882451973,16.847379254220225,22.4631723389603,8.795893183873563,3.3694758508440454,,,,
electricity_nt200_tc15_A225_a3254e99,electricity,200,15.0,225.0,3000.0,,,,0.13345905432566008,0.5766223636018465,530330.0858899107,,,13557914.159410639,,,,,,86.5604559014646,12075603034.355965,999152869.6808282,174426361.03067893,1173579230.711507,33.02831297223521,,53.53214292922938,23.065375024001476,9.962937948233739,0.5248421229864436,1.952902477644409,16.70942065233827,22.279227536451028,8.723866009341581,3.3418841304676543,,,,
electricity_nt200_tc15_A250_3ae5e7d4,electricity,200,15.0,250.0,3000.0,,,,0.12733702219305276,0.5806961476001357,559016.9943749474,,,13653699.57676383,,,,,,86.04795392899341,12087077797.749979,1000102308.2091914,174770603.93249938,1174872912.1416907,32.79660795157537,,53.25134597741805,22.903563453396707,9.893044498178666,0.5211601742580312,2.033951708667169,16.59219829645474,22.12293106193965,8.662665076807503,3.3184396592909478,,,,
electricity_nt200_tc15_A275_46be5e3d,electricity,200,15.0,275.0,3000.0,,,,0.12204322198007922,0.5842188012109991,586301.9699779288,,,13736526.463621104,,,,,,85.6186878327533,12097991787.99117,1001005347.5553948,175098023.63973516,1176103371.1951299,32.598854833761955,,53.01983299899133,22.76546224827714,9.83339258548482,0.5180177441173325,2.1112633324029586,16.49215261644579,21.989536821927715,8.61043196080839,3.2984305232891575,,,,
electricity_nt200_tc15_A300_a11adb59,electricity,200,15.0,300.0,3000.0,,,,0.11735847435264701,0.5873361729443175,612372.4356957946,,,13809824.103517164,,,,,,85.24938849206244,12108419974.278318,1001868190.779433,175410869.22834954,1177279060.0077825,32.42583169424054,,52.82355679782189,22.644631262926893,9.781200431313653,0.5152682899763191,2.1851917318912837,16.40461812979847,21.87282417306463,8.564730847131488,3.2809236259596943,,,,
electricity_nt267_tc15_A50_e9888056,electricity,267,15.0,50.0,4005.0,,,,0.3197382875485123,0.4526665686828744,335000.00000000006,,,14208920.516031567,,,,,,106.15085127706864,15509969785.0,1283317344.5049562,224971664.0,1508289008.5049562,42.07260975169142,,64.07824152537721,29.381474100024256,12.69113565166716,0.5281063983101845,1.3038690313198318,21.28503913819806,28.38005218426408,8.324166945645446,4.257007827639612,,,,
electricity_nt267_tc15_A75_07fcfbed,electricity,267,15.0,75.0,4005.0,,,,0.26120968809083256,0.49161325611416445,410289.5319161824,,,15431432.67919866,,,,,,97.96137145805012,15540085597.766472,1285809170.4338794,225875138.38299417,1511684308.8168736,38.739524727968515,,59.221846730081595,27.053808859487187,11.685715868481331,0.4862686435921246,1.4205986052614745,19.598791348969065,26.131721798625424,7.664708063839698,3.9197582697938134,,,,
